Категория,Артикул,Название,Бренд,Цена,Ссылка,Размеры и наличие,Всего,Фото,Санкт-Петербург (Ярослава Гашека),Санкт-Петербург (Спортивная),Екатеринбург (Основной склад),Екатеринбург (Соболева),Екатеринбург (Парина),Екатеринбург (Бисертская),Екатеринбург (Елизаветинское шоссе),Тюмень (Народная),Уфа,Ижевск
Сумки и чехлы,WR8023801001,Рюкзак Wilson Junior Tennis Backpack - Light Grey/Red Blue,Wilson,5592 ₽,https://saletennis.com/catalog/product/riukzak-wilson-junior-tennis-backpack-light-grey-red-blue-15130,Бисертская: 1 сет | Уфа: 1 сет | Тюмень (Народная): 1 сет,3.0,data\product_images\78189dd97875.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Сумки и чехлы,262016-PU,Сумка Head Tour Racquet Bag L - Purple,Head,8902 ₽,https://saletennis.com/catalog/product/sumka-head-tour-racquet-bag-l-purple-19331,Парина: 1 сет,1.0,data\product_images\f27e665ea559.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,260824-FO,Сумка Head Tour Racquet Bag L - Fluo/Orange,Head,7493 ₽,https://saletennis.com/catalog/product/sumka-head-tour-racquet-bag-l-fluo-orange-18022,Парина: 1 сет,1.0,data\product_images\f7352f5fc0e0.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,WR8023802001,Рюкзак Wilson Junior Tennis Backpack - Blue/Orange,Wilson,4990 ₽,https://saletennis.com/catalog/product/riukzak-wilson-junior-tennis-backpack-blue-orange-15129,Соболева: 2 сет | Уфа: 2 сет | Парина: 1 сет | Бисертская: 1 сет | Ижевск: 1 сет | Тюмень (Народная): 1 сет,8.0,data\product_images\538fc6f6939a.png,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0
Сумки и чехлы,751249-100,Сумка Babolat Pure Strike 6 Pack 2026,Babolat,15992 ₽,https://saletennis.com/catalog/product/sumka-babolat-pure-strike-6-pack-2026-18752,Санкт-Петербург (Спортивная): 1 сет,1.0,data\product_images\fcd3051b6e09.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,261335-NV,Рюкзак Head Base Backpack 17L - Navy,Head,3637 ₽,https://saletennis.com/catalog/product/riukzak-head-base-backpack-17l-navy-18138,Ижевск: 1 сет | Парина: 1 сет | Соболева: 1 сет | Тюмень (Народная): 1 сет | Санкт-Петербург (Спортивная): 1 сет | Уфа: 2 сет,7.0,data\product_images\fd68bf621708.png,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
Сумки и чехлы,260436-PK,Рюкзак Head Tour Backpack 25L - Pink,Head,8092 ₽,https://saletennis.com/catalog/product/riukzak-head-tour-backpack-25l-pink-19319,Санкт-Петербург (Спортивная): 1 сет,1.0,data\product_images\eeeb50781477.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,260156-NV,Рюкзак Head Pro Backpack 28L - Navy,Head,6877 ₽,https://saletennis.com/catalog/product/riukzak-head-pro-backpack-28l-navy-19445,Тюмень (Народная): 1 сет | Санкт-Петербург (Спортивная): 2 сет | Парина: 1 сет | Ижевск: 1 сет,5.0,data\product_images\794a2079779a.png,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Сумки и чехлы,260845,Рюкзак Head Tour Backpack 25L - Navy,Head,7493 ₽,https://saletennis.com/catalog/product/riukzak-head-tour-backpack-25l-navy-18021,Ижевск: 1 сет,1.0,data\product_images\25f9d78acd99.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Сумки и чехлы,260606-BL,Сумка Head Tour Racquet Bag XL - Blue,Head,10522 ₽,https://saletennis.com/catalog/product/sumka-head-tour-racquet-bag-xl-blue-19335,Санкт-Петербург (Спортивная): 1 сет,1.0,data\product_images\e0d0c0c510e1.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,261945,Сумка Head Tour Racquet Bag XL Neon 2025,Head,10868 ₽,https://saletennis.com/catalog/product/sumka-head-tour-racquet-bag-xl-neon-2025-18225,Бисертская: 1 сет | Соболева: 2 сет | Основной склад Екатеринбург: 1 сет,4.0,data\product_images\6481247a01ba.png,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
Сумки и чехлы,751248-100,Сумка Babolat Pure Strike 9 Pack 2026,Babolat,15192 ₽,https://saletennis.com/catalog/product/sumka-babolat-pure-strike-9-pack-2026-18753,Парина: 2 сет,2.0,data\product_images\d1237ffc4730.png,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,WR8051901001,Рюкзак Wilson Pro Staff Classic Backpack,Wilson,11192 ₽,https://saletennis.com/catalog/product/riukzak-wilson-pro-staff-classic-backpack-18705,Бисертская: 1 сет,1.0,data\product_images\2479c45d32c3.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Сумки и чехлы,260536-GE,Рюкзак Head Tour Backpack 25L - Green,Head,8092 ₽,https://saletennis.com/catalog/product/riukzak-head-tour-backpack-25l-green-19326,Тюмень (Народная): 1 сет | Санкт-Петербург (Спортивная): 1 сет | Парина: 1 сет | Уфа: 1 сет,4.0,data\product_images\897d2a61746e.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Сумки и чехлы,ORS-1632,Чехол для ракетки 7/6 One Racket - Shell Pink,7/6,4990 ₽,https://saletennis.com/catalog/product/chiekhol-dlia-rakietki-7-6-one-racket-shell-pink-19471,Уфа: 4 сет | Санкт-Петербург (Спортивная): 8 сет | Тюмень (Народная): 2 сет | Ижевск: 4 сет | Парина: 5 сет | Соболева: 4 сет | Санкт-Петербург (Ярослава Гашека): 3 сет | Бисертская: 2 сет,32.0,data\product_images\337bcdd06d11.png,3.0,8.0,0.0,4.0,5.0,2.0,0.0,2.0,4.0,4.0
Сумки и чехлы,260835,Сумка Head Tour Racquet Bag S - Navy,Head,5843 ₽,https://saletennis.com/catalog/product/sumka-head-tour-racquet-bag-s-navy-18024,Соболева: 1 сет | Парина: 1 сет,2.0,data\product_images\fdba23e5a556.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,260236-BK,Сумка Head Tour Racquet Bag S - Black,Head,5419 ₽,https://saletennis.com/catalog/product/sumka-head-tour-racquet-bag-s-black-19452,Санкт-Петербург (Спортивная): 1 сет,1.0,data\product_images\11df3c3b324a.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,WR8012201001,Сумка Wilson Super Tour Travel Bag - Red,Wilson,25992 ₽,https://saletennis.com/catalog/product/sumka-wilson-super-tour-travel-bag-red-11235,Соболева: 1 сет,1.0,data\product_images\90bb2e06836e.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,260005-BK,Сумка Head Pro X Racquet Bag XL - Black,Head,14167 ₽,https://saletennis.com/catalog/product/sumka-head-pro-x-racquet-bag-xl-black-18223,Соболева: 1 сет | Парина: 1 сет,2.0,data\product_images\bc78cea14445.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,260206-BK,Сумка Head Tour Racquet Bag XL - Black,Head,10117 ₽,https://saletennis.com/catalog/product/sumka-head-tour-racquet-bag-xl-black-19453,Парина: 1 сет,1.0,data\product_images\c43a01436b16.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,261325-NV,Сумка Head Base Racquet Bag S - Navy,Head,4042 ₽,https://saletennis.com/catalog/product/sumka-head-base-racquet-bag-s-navy-19363,Санкт-Петербург (Спортивная): 1 сет | Парина: 1 сет,2.0,data\product_images\4e24ec86de26.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,TB76-RD,Рюкзак 7/6 Tennis Backpack 2.0 - Red,7/6,6990 ₽,https://saletennis.com/catalog/product/riukzak-7-6-tennis-backpack-2-0-red-16790,Парина: 1 сет | Ижевск: 2 сет | Тюмень (Народная): 1 сет | Тюмень: 1 сет | Санкт-Петербург (Ярослава Гашека): 2 сет | Санкт-Петербург (Спортивная): 1 сет | Соболева: 1 сет | Уфа: 2 сет | Бисертская: 1 сет,12.0,data\product_images\14b03627fb25.png,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0
Сумки и чехлы,WR8030101001,Сумка Wilson Shift Super Tour 9PK V1.0,Wilson,14993 ₽,https://saletennis.com/catalog/product/sumka-wilson-shift-super-tour-9pk-v1-0-15838,Тюмень (Народная): 1 сет | Уфа: 1 сет | Бисертская: 2 сет | Ижевск: 1 сет | Парина: 1 сет | Санкт-Петербург (Спортивная): 1 сет,7.0,data\product_images\974b3bd1e77f.png,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0
Сумки и чехлы,260336-OR,Рюкзак Head Tour Backpack 25L - Orange,Head,8092 ₽,https://saletennis.com/catalog/product/riukzak-head-tour-backpack-25l-orange-19318,Ижевск: 1 сет | Уфа: 1 сет | Тюмень (Народная): 1 сет | Санкт-Петербург (Спортивная): 1 сет | Парина: 1 сет,5.0,data\product_images\a539c0ec4071.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
Сумки и чехлы,260404-LLAN,Сумка Head Pro Duffle Bag L - Liquid Lime/Anthracite,Head,11993 ₽,https://saletennis.com/catalog/product/sumka-head-pro-duffle-bag-l-liquid-lime-anthracite-18647,Тюмень (Народная): 1 сет | Парина: 1 сет | Соболева: 1 сет | Санкт-Петербург (Спортивная): 1 сет,4.0,data\product_images\dbb8cef9a6b4.png,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Сумки и чехлы,260616-BL,Сумка Head Tour Racquet Bag L - Blue,Head,8902 ₽,https://saletennis.com/catalog/product/sumka-head-tour-racquet-bag-l-blue-19329,Парина: 1 сет | Тюмень (Народная): 1 сет | Санкт-Петербург (Спортивная): 1 сет | Уфа: 1 сет,4.0,data\product_images\37903c00ae99.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Сумки и чехлы,BA5451-PL,Сумка 7/6 Racket Holder 6 Rackets - Purple,7/6,5990 ₽,https://saletennis.com/catalog/product/sumka-7-6-racket-holder-6-rackets-purple-16792,Бисертская: 1 сет | Основной склад Екатеринбург: 1 сет | Соболева: 1 сет | Парина: 1 сет | Санкт-Петербург (Ярослава Гашека): 1 сет | Санкт-Петербург (Спортивная): 2 сет | Уфа: 1 сет,8.0,data\product_images\5c97accfbeec.png,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
Сумки и чехлы,WR8054701001,Рюкзак Wilson Ultra Tour Junior Backpack V5 - Electric Indigo,Wilson,4792 ₽,https://saletennis.com/catalog/product/riukzak-wilson-ultra-tour-junior-backpack-v5-electric-indigo-18050,Ижевск: 1 сет | Соболева: 1 сет | Тюмень (Народная): 1 сет,3.0,data\product_images\bd7c6374c2c7.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Сумки и чехлы,262026-PU,Сумка Head Tour Racquet Bag S - Purple,Head,5662 ₽,https://saletennis.com/catalog/product/sumka-head-tour-racquet-bag-s-purple-19334,Санкт-Петербург (Спортивная): 1 сет,1.0,data\product_images\f7e9b1e07d0e.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,BA5451-BL,Сумка 7/6 Racket Holder 6 Rackets - Blue,7/6,5990 ₽,https://saletennis.com/catalog/product/sumka-7-6-racket-holder-6-rackets-blue-16791,Соболева: 1 сет | Парина: 1 сет | Санкт-Петербург (Ярослава Гашека): 1 сет | Основной склад Екатеринбург: 1 сет | Бисертская: 1 сет,5.0,data\product_images\e9948c6777f7.png,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Сумки и чехлы,WR8023001001,Рюкзак Wilson Team Backpack Heather - Green,Wilson,7992 ₽,https://saletennis.com/catalog/product/riukzak-wilson-team-backpack-heather-green-1-16059,Соболева: 1 сет,1.0,data\product_images\80af458cf742.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,260744-BKWH,Рюкзак Head Tour Backpack 20L - Black/White,Head,4490 ₽,https://saletennis.com/catalog/product/riukzak-head-tour-backpack-20l-black-white-16853,Ижевск: 1 сет | Тюмень (Народная): 1 сет | Парина: 1 сет | Уфа: 1 сет | Основной склад Екатеринбург: 5 сет | Соболева: 1 сет,10.0,data\product_images\8cc5addc9c33.png,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Сумки и чехлы,262036-PU,Рюкзак Head Tour Backpack 25L - Purple,Head,8092 ₽,https://saletennis.com/catalog/product/riukzak-head-tour-backpack-25l-purple-19327,Ижевск: 1 сет | Парина: 1 сет,2.0,data\product_images\6ea7a2e46cdd.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Сумки и чехлы,1920567,Сумка Solinco Tour Team Camo 6 pk - Black/Grey,Solinco,10990 ₽,https://saletennis.com/catalog/product/sumka-solinco-tour-team-camo-6-pk-black-grey-16724,Парина: 1 сет | Уфа: 1 сет | Соболева: 1 сет | Бисертская: 1 сет | Тюмень (Народная): 1 сет | Ижевск: 1 сет | Основной склад Екатеринбург: 5 сет | Санкт-Петербург (Спортивная): 1 сет,12.0,data\product_images\7ec1b0c4fe7c.png,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Сумки и чехлы,WR8029901001,Сумка Wilson Super Tour 15 Pack Shift,Wilson,19032 ₽,https://saletennis.com/catalog/product/sumka-wilson-super-tour-15-pack-shift-15524,Тюмень (Народная): 1 сет,1.0,data\product_images\74dd81eeb5e2.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Сумки и чехлы,260614-BKWH,Сумка Head Tour Racquet Bag XL - Black/White,Head,11737 ₽,https://saletennis.com/catalog/product/sumka-head-tour-racquet-bag-xl-black-white-18224,Соболева: 1 сет | Бисертская: 1 сет,2.0,data\product_images\d5fe3a123e6c.png,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Сумки и чехлы,261305-NV,Сумка Head Base Racquet Bag L - Navy,Head,6472 ₽,https://saletennis.com/catalog/product/sumka-head-base-racquet-bag-l-navy-19311,Санкт-Петербург (Спортивная): 1 сет | Соболева: 1 сет | Тюмень (Народная): 1 сет | Ижевск: 1 сет,4.0,data\product_images\f158844ae727.png,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Сумки и чехлы,260626-BL,Сумка Head Tour Racquet Bag S - Blue,Head,5662 ₽,https://saletennis.com/catalog/product/sumka-head-tour-racquet-bag-s-blue-19332,Ижевск: 1 сет | Санкт-Петербург (Спортивная): 1 сет,2.0,data\product_images\3af87537e0af.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Сумки и чехлы,ORS-1215,Чехол для ракетки 7/6 One Racket - Brown,7/6,4990 ₽,https://saletennis.com/catalog/product/chiekhol-dlia-rakietki-7-6-one-racket-brown-19470,Тюмень (Народная): 1 сет | Бисертская: 2 сет | Ижевск: 3 сет | Парина: 4 сет | Санкт-Петербург (Ярослава Гашека): 3 сет | Уфа: 4 сет | Соболева: 3 сет | Санкт-Петербург (Спортивная): 8 сет,28.0,data\product_images\851669c4f129.png,3.0,8.0,0.0,3.0,4.0,2.0,0.0,1.0,4.0,3.0
Сумки и чехлы,WR8036701001,Сумка Wilson Super Tour 9R - Red,Wilson,15992 ₽,https://saletennis.com/catalog/product/sumka-wilson-super-tour-9r-red-17203,Соболева: 1 сет | Парина: 1 сет,2.0,data\product_images\45a5df0c251d.png,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,1920639,Сумка Solinco Gym Duffle,Solinco,7990 ₽,https://saletennis.com/catalog/product/sumka-solinco-gym-duffle-19134,Соболева: 1 сет | Санкт-Петербург (Спортивная): 1 сет | Парина: 1 сет,3.0,data\product_images\23c1f4b346e3.png,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,260116-NV,Сумка Head Pro Racquet Bag L - Navy,Head,10117 ₽,https://saletennis.com/catalog/product/sumka-head-pro-racquet-bag-l-navy-19447,Соболева: 1 сет | Парина: 1 сет | Основной склад Екатеринбург: 2 сет | Санкт-Петербург (Спортивная): 1 сет | Тюмень (Народная): 1 сет,6.0,data\product_images\893049a234f2.png,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Сумки и чехлы,260155-BKDG,Сумка Head Pro X Sport Bag - Black/Dark Grey,Head,11592 ₽,https://saletennis.com/catalog/product/sumka-head-pro-x-sport-bag-black-dark-grey-18640,Тюмень (Народная): 1 сет | Соболева: 1 сет | Уфа: 1 сет,3.0,data\product_images\4a34a35f80bf.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Сумки и чехлы,ORS-7601,Чехол для ракетки 7/6 One Racket - Black,7/6,4990 ₽,https://saletennis.com/catalog/product/chiekhol-dlia-rakietki-7-6-one-racket-black-19469,Соболева: 4 сет | Бисертская: 2 сет | Уфа: 3 сет | Ижевск: 4 сет | Тюмень (Народная): 3 сет | Санкт-Петербург (Спортивная): 8 сет | Санкт-Петербург (Ярослава Гашека): 2 сет | Парина: 5 сет,31.0,data\product_images\0a27ca9ccaa1.png,2.0,8.0,0.0,4.0,5.0,2.0,0.0,3.0,3.0,4.0
Сумки и чехлы,753110-136,Рюкзак Babolat Pure Drive 2025,Babolat,11992 ₽,https://saletennis.com/catalog/product/riukzak-babolat-pure-drive-2025-17508,Парина: 1 сет,1.0,data\product_images\3052fb1eb2df.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,WR8058001001,Сумка Wilson Defyer V1 15PK Red,Wilson,19992 ₽,https://saletennis.com/catalog/product/sumka-wilson-defyer-v1-15pk-red-19350,Санкт-Петербург (Спортивная): 1 сет | Парина: 1 сет,2.0,data\product_images\56230b40e78d.png,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Сумки и чехлы,262344-BLBK,Рюкзак Head Team Backpack 21L - Blue/Black,Head,3799 ₽,https://saletennis.com/catalog/product/riukzak-head-team-backpack-21l-blue-black-17726,Парина: 1 сет,1.0,data\product_images\0f9225c72c9b.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
