Категория,Артикул,Название,Бренд,Цена,Ссылка,Размеры и наличие,Всего,Фото,Санкт-Петербург (Ярослава Гашека),Санкт-Петербург (Спортивная),Екатеринбург (Основной склад),Екатеринбург (Соболева),Екатеринбург (Парина),Екатеринбург (Бисертская),Екатеринбург (Елизаветинское шоссе),Тюмень (Народная),Уфа,Ижевск
Одежда,W2300005-DB,Платье женское Bidi Badu Beach Spirit - Darkblue,Bidi Badu,2990 ₽,https://saletennis.com/catalog/product/plat-ie-zhienskoie-bidi-badu-beach-spirit-darkblue-15727/,XS: Санкт-Петербург (Спортивная) - 1 шт | S: Основной склад Екатеринбург - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | M: Основной склад Екатеринбург - 1 шт | Санкт-Петербург (Спортивная) - 1 шт,5,data\product_images\acc9883ceba5.png,0,3,2,0,0,0,0,0,0,0
Одежда,MPA76-2520,Поло мужское 7/6 Andy Polo - Potent Purple,7/6,5990 ₽,https://saletennis.com/catalog/product/polo-muzhskoie-7-6-andy-polo-potent-purple-18609/,S: Санкт-Петербург (Спортивная) - 1 шт | Тюмень (Народная) - 1 шт | M: Тюмень (Народная) - 1 шт | Парина - 1 шт | Бисертская - 1 шт | Уфа - 1 шт | Соболева - 1 шт | L: Уфа - 1 шт | Основной склад Екатеринбург - 1 шт | Соболева - 1 шт,10,data\product_images\0742e4efd89f.png,0,1,1,2,1,1,0,2,2,0
Одежда,62GAC202W01,Майка женская Mizuno Frontier Tank - White/Bay,Mizuno,2933 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-mizuno-frontier-tank-white-bay-18196/,XS: Соболева - 1 шт,1,data\product_images\b0c1e0e4013f.png,0,0,0,1,0,0,0,0,0,0
Одежда,VD276-1265,Платье детское 7/6 Viki Dress 2.0 - Bright Pink,7/6,2793 ₽,https://saletennis.com/catalog/product/plat-ie-dietskoie-7-6-viki-dress-2-0-bright-pink-17904/,S: Санкт-Петербург (Спортивная) - 1 шт | Соболева - 1 шт | Основной склад Екатеринбург - 2 шт | M: Основной склад Екатеринбург - 3 шт | Уфа - 1 шт | Соболева - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | L: Уфа - 1 шт | Основной склад Екатеринбург - 5 шт | Санкт-Петербург (Спортивная) - 1 шт | Соболева - 1 шт | XL: Тюмень (Народная) - 1 шт | Соболева - 1 шт | Уфа - 1 шт | Основной склад Екатеринбург - 3 шт | Санкт-Петербург (Спортивная) - 1 шт,25,data\product_images\d6c08cab212f.png,0,4,13,4,0,0,0,1,3,0
Одежда,FZ6910-010,Футболка мужская Nike Court Advantage Top - Black/White,Nike,5993 ₽,https://saletennis.com/catalog/product/futbolka-muzhskaia-nike-court-advantage-top-black-white-17372/,XL: Уфа - 1 шт,1,data\product_images\276badbfdf6a.jpg,0,0,0,0,0,0,0,0,1,0
Одежда,FB5598-226,Кепка Nike Dri-FIT ADV Club Cap - Light Violet Ore/White,Nike,3990 ₽,https://saletennis.com/catalog/product/kiepka-nike-dri-fit-adv-club-cap-light-violet-ore-white-19216/,L/XL: Уфа - 1 шт | Тюмень (Народная) - 1 шт | Бисертская - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Парина - 1 шт | M/L: Парина - 1 шт | Соболева - 1 шт | Тюмень (Народная) - 1 шт | Уфа - 1 шт,9,data\product_images\65e98c72ec0e.png,0,1,0,1,2,1,0,2,2,0
Одежда,W2390012-DBBL,Юбка женская Bidi Badu Spike Printed - Dark Blue/Blue,Bidi Badu,1990 ₽,https://saletennis.com/catalog/product/iubka-zhienskaia-bidi-badu-spike-printed-dark-blue-blue-16386/,XS: Основной склад Екатеринбург - 1 шт | S: Санкт-Петербург (Спортивная) - 1 шт | Основной склад Екатеринбург - 1 шт | M: Санкт-Петербург (Спортивная) - 1 шт,4,data\product_images\c8ce115d1caf.png,0,2,2,0,0,0,0,0,0,0
Одежда,W214102222,Платье женское Bidi Badu Tuelo Tech - Dark Grey/Pink,Bidi Badu,3990 ₽,https://saletennis.com/catalog/product/plat-ie-zhienskoie-bidi-badu-tuelo-tech-dark-grey-pink-14351/,XS: Основной склад Екатеринбург - 1 шт,1,data\product_images\a70c15381630.png,0,0,1,0,0,0,0,0,0,0
Одежда,SH76-1559,Шорты мужские 7/6 Miran Shorts - Red Alert,7/6,990 ₽,https://saletennis.com/catalog/product/shorty-muzhskiie-7-6-miran-shorts-red-alert-14323/,XL: Санкт-Петербург (Спортивная) - 1 шт,1,data\product_images\395616a4ce34.png,0,1,0,0,0,0,0,0,0,0
Одежда,PL7060-1264,Поло мужское 7/6 Ankl Polo 2.0 - Bright Orange,7/6,2745 ₽,https://saletennis.com/catalog/product/polo-muzhskoie-7-6-ankl-polo-2-0-bright-orange-17869/,S: Санкт-Петербург (Спортивная) - 2 шт | Основной склад Екатеринбург - 4 шт | M: Уфа - 1 шт | Тюмень (Народная) - 1 шт,8,data\product_images\976ccfc52074.png,0,2,4,0,0,0,0,1,1,0
Одежда,KP76-BK,Штаны детские 7/6 Taylor Kids Pants - Black,7/6,4990 ₽,https://saletennis.com/catalog/product/shtany-dietskiie-7-6-taylor-kids-pants-black-17279/,XS: Санкт-Петербург (Спортивная) - 2 шт | Тюмень (Народная) - 1 шт | Парина - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | S: Ижевск - 1 шт | Парина - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Санкт-Петербург (Спортивная) - 2 шт | M: Санкт-Петербург (Ярослава Гашека) - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Парина - 1 шт | L: Ижевск - 1 шт | Санкт-Петербург (Спортивная) - 2 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт,17,data\product_images\91f0d1de958d.png,4,7,0,0,3,0,0,1,0,2
Одежда,FZ6951-696,Шорты мужские Court Heritage 6in Shorts - Light Crimson,Не определен,5943 ₽,https://saletennis.com/catalog/product/shorty-muzhskiie-court-heritage-6in-shorts-light-crimson-17787/,XL: Санкт-Петербург (Спортивная) - 1 шт,1,data\product_images\cf733bd5aacf.jpg,0,1,0,0,0,0,0,0,0,0
Одежда,MTL76-4718,Футболка мужская 7/6 Loddy T-Shirt 2.0 - Hydro,7/6,3990 ₽,https://saletennis.com/catalog/product/futbolka-muzhskaia-7-6-loddy-t-shirt-2-0-hydro-19383/,S: Санкт-Петербург (Ярослава Гашека) - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | M: Тюмень (Народная) - 1 шт | Уфа - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Парина - 1 шт | Елизаветенское шоссе - 2 шт | Бисертская - 1 шт | L: Санкт-Петербург (Ярослава Гашека) - 1 шт | Парина - 1 шт | Уфа - 1 шт | Тюмень (Народная) - 1 шт | Соболева - 1 шт | Ижевск - 2 шт | XL: Ижевск - 1 шт | Тюмень (Народная) - 1 шт | Уфа - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | XXL: Санкт-Петербург (Спортивная) - 1 шт | Ижевск - 1 шт | Елизаветенское шоссе - 1 шт,24,data\product_images\f27378252a2b.png,3,4,0,1,2,1,3,3,3,4
Одежда,62GEB50109,Спортивная кофта мужская Mizuno Mugen Hooded Jacket - Black,Mizuno,6990 ₽,https://saletennis.com/catalog/product/sportivnaia-kofta-muzhskaia-mizuno-mugen-hooded-jacket-black-16840/,S: Основной склад Екатеринбург - 1 шт,1,data\product_images\201dfe9036b3.png,0,0,1,0,0,0,0,0,0,0
Одежда,IB1071-573,Шорты мужские Nike Court Advantage 6in - Dark Raisin/White,Nike,8490 ₽,https://saletennis.com/catalog/product/shorty-muzhskiie-nike-court-advantage-6in-dark-raisin-white-19245/,S: Парина - 1 шт | Соболева - 1 шт | M: Уфа - 1 шт | Парина - 1 шт | L: Ижевск - 1 шт | Соболева - 1 шт | Уфа - 1 шт | Парина - 2 шт | Санкт-Петербург (Спортивная) - 2 шт | XL: Парина - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Соболева - 1 шт,14,data\product_images\447d04ad485f.jpg,0,3,0,3,5,0,0,0,2,1
Одежда,62GEC00209,Спортивная кофта мужская Mizuno Frontier Shadow Jacket - Black,Mizuno,7693 ₽,https://saletennis.com/catalog/product/sportivnaia-kofta-muzhskaia-mizuno-frontier-shadow-jacket-black-18205/,S: Основной склад Екатеринбург - 1 шт | M: Основной склад Екатеринбург - 3 шт | XXL: Основной склад Екатеринбург - 1 шт,5,data\product_images\413c81ca95cc.png,0,0,5,0,0,0,0,0,0,0
Одежда,NT76-4109,Майка женская Nata Sleeveless T-shirt - Arona,Не определен,4990 ₽,https://saletennis.com/catalog/product/maika-zhienskaia-nata-sleeveless-t-shirt-arona-18587/,XS: Соболева - 1 шт | Бисертская - 1 шт | Парина - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Уфа - 1 шт | S: Парина - 1 шт | Елизаветенское шоссе - 1 шт | Бисертская - 1 шт | Тюмень (Народная) - 1 шт | M: Бисертская - 2 шт | Тюмень (Народная) - 1 шт | L: Ижевск - 1 шт | XL: Санкт-Петербург (Спортивная) - 1 шт,14,data\product_images\c73d6141a380.png,0,2,0,1,2,4,1,2,1,1
Одежда,TWP76-BK,Спортивные штаны женские 7/6 Taylor Woman Pants - Black,7/6,3992 ₽,https://saletennis.com/catalog/product/sportivnyie-shtany-zhienskiie-7-6-taylor-woman-pants-black-17277/,XS: Санкт-Петербург (Спортивная) - 1 шт | Уфа - 1 шт | Соболева - 1 шт | Ижевск - 1 шт | S: Основной склад Екатеринбург - 2 шт | Парина - 1 шт | Уфа - 1 шт | Соболева - 1 шт | Тюмень (Народная) - 1 шт | M: Уфа - 1 шт | Ижевск - 1 шт | L: Тюмень (Народная) - 1 шт | XL: Санкт-Петербург (Спортивная) - 1 шт | Тюмень (Народная) - 1 шт,15,data\product_images\457926447010.png,0,2,2,2,1,0,0,3,3,2
Одежда,62GAA00145,Футболка мужская Mizuno Logo Tee - Cyber Yellow,Mizuno,2274 ₽,https://saletennis.com/catalog/product/futbolka-muzhskaia-mizuno-logo-tee-cyber-yellow-18187/,S: Основной склад Екатеринбург - 1 шт | M: Основной склад Екатеринбург - 2 шт | L: Бисертская - 1 шт | XL: Тюмень (Народная) - 1 шт,5,data\product_images\14aa5608dbcf.png,0,0,3,0,0,1,0,1,0,0
Одежда,62GAB502-09,Поло мужское Mizuno Mugen Shadow Polo - Black,Mizuno,4790 ₽,https://saletennis.com/catalog/product/polo-muzhskoie-mizuno-mugen-shadow-polo-black-17437/,S: Основной склад Екатеринбург - 1 шт | M: Основной склад Екатеринбург - 1 шт,2,data\product_images\0328333d305d.png,0,0,2,0,0,0,0,0,0,0
Одежда,MTL76-1632,Футболка мужская 7/6 Loddy T-Shirt 2.0 - Shell Pink,7/6,3990 ₽,https://saletennis.com/catalog/product/futbolka-muzhskaia-7-6-loddy-t-shirt-2-0-shell-pink-19302/,S: Санкт-Петербург (Спортивная) - 1 шт | Соболева - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Уфа - 1 шт | M: Ижевск - 1 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Бисертская - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Соболева - 1 шт | Парина - 1 шт | Уфа - 1 шт | Тюмень (Народная) - 1 шт | Елизаветенское шоссе - 2 шт | L: Санкт-Петербург (Ярослава Гашека) - 1 шт | Уфа - 1 шт | Ижевск - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Соболева - 1 шт | Парина - 1 шт | Тюмень (Народная) - 1 шт | Елизаветенское шоссе - 1 шт | Бисертская - 1 шт | XL: Основной склад Екатеринбург - 4 шт | Елизаветенское шоссе - 2 шт | Санкт-Петербург (Ярослава Гашека) - 1 шт | Тюмень (Народная) - 1 шт | Соболева - 1 шт | Ижевск - 1 шт | Уфа - 1 шт | Бисертская - 1 шт | XXL: Бисертская - 1 шт | Санкт-Петербург (Спортивная) - 1 шт | Ижевск - 1 шт | Соболева - 1 шт,39,data\product_images\cd1a7a48f333.png,4,4,4,5,2,4,5,3,4,4
Одежда,W2300010,Платье женское Bidi Badu Spectrum - Turquoise/Navy,Bidi Badu,3990 ₽,https://saletennis.com/catalog/product/plat-ie-zhienskoie-bidi-badu-spectrum-turquoise-navy-17219/,XS: Основной склад Екатеринбург - 1 шт | S: Основной склад Екатеринбург - 2 шт,3,data\product_images\cd57dcdd5ef4.png,0,0,3,0,0,0,0,0,0,0
Одежда,62GEB50120,Спортивная кофта мужская Mizuno Mugen Hooded Jacket - Blue Mirage,Mizuno,6990 ₽,https://saletennis.com/catalog/product/sportivnaia-kofta-muzhskaia-mizuno-mugen-hooded-jacket-blue-mirage-16841/,M: Бисертская - 1 шт,1,data\product_images\463aae7370e5.png,0,0,0,0,0,1,0,0,0,0
Одежда,MPA76-4104,Поло мужское 7/6 Andy Polo - Antarctica,7/6,5990 ₽,https://saletennis.com/catalog/product/polo-muzhskoie-7-6-andy-polo-antarctica-18608/,S: Бисертская - 1 шт | Ижевск - 1 шт | M: Соболева - 1 шт | Основной склад Екатеринбург - 1 шт | Тюмень (Народная) - 1 шт | Бисертская - 1 шт,6,data\product_images\8a187cfc715b.png,0,0,1,1,0,2,0,1,0,1
